codigoestacion,codigosensor,fechaobservacion,valorobservado,nombreestacion,departamento,municipio,zonahidrografica,latitud,longitud,descripcionsensor,unidadmedida,entidad
0052077010,0240,2025-11-25T07:40:00.000,0,PUENTE PUSMEO,NARIÑO,CUMBITARA,PATÍA,1.624055556,-77.47891667,PRECIPITACIÓN,mm,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
0052077010,0240,2025-11-26T13:50:00.000,0,PUENTE PUSMEO,NARIÑO,CUMBITARA,PATÍA,1.624055556,-77.47891667,PRECIPITACIÓN,mm,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
0052077010,0240,2025-11-25T07:50:00.000,0,PUENTE PUSMEO,NARIÑO,CUMBITARA,PATÍA,1.624055556,-77.47891667,PRECIPITACIÓN,mm,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
0052077010,0232,2025-11-25T08:00:00.000,4.03,PUENTE PUSMEO,NARIÑO,CUMBITARA,PATÍA,1.624055556,-77.47891667,NIVEL MÍNIMO,mt,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
0052077010,0240,2025-11-26T03:50:00.000,0,PUENTE PUSMEO,NARIÑO,CUMBITARA,PATÍA,1.624055556,-77.47891667,PRECIPITACIÓN,mm,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
0052077010,0240,2025-11-25T08:00:00.000,0,PUENTE PUSMEO,NARIÑO,CUMBITARA,PATÍA,1.624055556,-77.47891667,PRECIPITACIÓN,mm,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
0052077010,0231,2025-11-25T08:00:00.000,4.17,PUENTE PUSMEO,NARIÑO,CUMBITARA,PATÍA,1.624055556,-77.47891667,NIVEL MÁXIMO,mt,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
0052077010,0230,2025-11-25T08:00:00.000,4.06,PUENTE PUSMEO,NARIÑO,CUMBITARA,PATÍA,1.624055556,-77.47891667,NIVEL INSTANTANEO,mt,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
0052077010,0240,2025-11-25T08:10:00.000,0,PUENTE PUSMEO,NARIÑO,CUMBITARA,PATÍA,1.624055556,-77.47891667,PRECIPITACIÓN,mm,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
0052077010,0240,2025-11-25T08:20:00.000,0,PUENTE PUSMEO,NARIÑO,CUMBITARA,PATÍA,1.624055556,-77.47891667,PRECIPITACIÓN,mm,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
0052077010,0240,2025-11-25T08:30:00.000,0,PUENTE PUSMEO,NARIÑO,CUMBITARA,PATÍA,1.624055556,-77.47891667,PRECIPITACIÓN,mm,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
0052077010,0240,2025-11-26T14:00:00.000,0,PUENTE PUSMEO,NARIÑO,CUMBITARA,PATÍA,1.624055556,-77.47891667,PRECIPITACIÓN,mm,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
0052077010,0231,2025-11-26T14:00:00.000,3.44,PUENTE PUSMEO,NARIÑO,CUMBITARA,PATÍA,1.624055556,-77.47891667,NIVEL MÁXIMO,mt,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
0052077010,0232,2025-11-26T14:00:00.000,3.38,PUENTE PUSMEO,NARIÑO,CUMBITARA,PATÍA,1.624055556,-77.47891667,NIVEL MÍNIMO,mt,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
0052077010,0240,2025-11-25T08:40:00.000,0,PUENTE PUSMEO,NARIÑO,CUMBITARA,PATÍA,1.624055556,-77.47891667,PRECIPITACIÓN,mm,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
0052077010,0230,2025-11-26T14:00:00.000,3.41,PUENTE PUSMEO,NARIÑO,CUMBITARA,PATÍA,1.624055556,-77.47891667,NIVEL INSTANTANEO,mt,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
0052077010,0240,2025-11-25T08:50:00.000,0,PUENTE PUSMEO,NARIÑO,CUMBITARA,PATÍA,1.624055556,-77.47891667,PRECIPITACIÓN,mm,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
0052077010,0232,2025-11-25T09:00:00.000,3.99,PUENTE PUSMEO,NARIÑO,CUMBITARA,PATÍA,1.624055556,-77.47891667,NIVEL MÍNIMO,mt,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
0052077010,0230,2025-11-25T09:00:00.000,3.99,PUENTE PUSMEO,NARIÑO,CUMBITARA,PATÍA,1.624055556,-77.47891667,NIVEL INSTANTANEO,mt,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
0052077010,0240,2025-11-25T09:00:00.000,0,PUENTE PUSMEO,NARIÑO,CUMBITARA,PATÍA,1.624055556,-77.47891667,PRECIPITACIÓN,mm,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
0052077010,0231,2025-11-25T09:00:00.000,4.09,PUENTE PUSMEO,NARIÑO,CUMBITARA,PATÍA,1.624055556,-77.47891667,NIVEL MÁXIMO,mt,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
0052077010,0240,2025-11-25T09:10:00.000,0,PUENTE PUSMEO,NARIÑO,CUMBITARA,PATÍA,1.624055556,-77.47891667,PRECIPITACIÓN,mm,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
0052077010,0240,2025-11-25T09:20:00.000,0,PUENTE PUSMEO,NARIÑO,CUMBITARA,PATÍA,1.624055556,-77.47891667,PRECIPITACIÓN,mm,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
0052077010,0240,2025-11-25T09:30:00.000,0,PUENTE PUSMEO,NARIÑO,CUMBITARA,PATÍA,1.624055556,-77.47891667,PRECIPITACIÓN,mm,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
0052077010,0240,2025-11-26T14:10:00.000,0,PUENTE PUSMEO,NARIÑO,CUMBITARA,PATÍA,1.624055556,-77.47891667,PRECIPITACIÓN,mm,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
0052077010,0240,2025-11-25T09:40:00.000,0,PUENTE PUSMEO,NARIÑO,CUMBITARA,PATÍA,1.624055556,-77.47891667,PRECIPITACIÓN,mm,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
0052077010,0240,2025-11-25T09:50:00.000,0,PUENTE PUSMEO,NARIÑO,CUMBITARA,PATÍA,1.624055556,-77.47891667,PRECIPITACIÓN,mm,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
0052077010,0230,2025-11-25T10:00:00.000,4.08,PUENTE PUSMEO,NARIÑO,CUMBITARA,PATÍA,1.624055556,-77.47891667,NIVEL INSTANTANEO,mt,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
0052077010,0231,2025-11-25T10:00:00.000,4.09,PUENTE PUSMEO,NARIÑO,CUMBITARA,PATÍA,1.624055556,-77.47891667,NIVEL MÁXIMO,mt,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
0052077010,0240,2025-11-25T10:00:00.000,0,PUENTE PUSMEO,NARIÑO,CUMBITARA,PATÍA,1.624055556,-77.47891667,PRECIPITACIÓN,mm,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
0052077010,0232,2025-11-25T10:00:00.000,3.99,PUENTE PUSMEO,NARIÑO,CUMBITARA,PATÍA,1.624055556,-77.47891667,NIVEL MÍNIMO,mt,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
0052077010,0240,2025-11-25T10:10:00.000,0,PUENTE PUSMEO,NARIÑO,CUMBITARA,PATÍA,1.624055556,-77.47891667,PRECIPITACIÓN,mm,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
0052077010,0240,2025-11-26T14:20:00.000,0,PUENTE PUSMEO,NARIÑO,CUMBITARA,PATÍA,1.624055556,-77.47891667,PRECIPITACIÓN,mm,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
0052077010,0240,2025-11-25T10:20:00.000,0,PUENTE PUSMEO,NARIÑO,CUMBITARA,PATÍA,1.624055556,-77.47891667,PRECIPITACIÓN,mm,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
0052077010,0240,2025-11-25T10:30:00.000,0,PUENTE PUSMEO,NARIÑO,CUMBITARA,PATÍA,1.624055556,-77.47891667,PRECIPITACIÓN,mm,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
0052077010,0240,2025-11-25T14:20:00.000,0,PUENTE PUSMEO,NARIÑO,CUMBITARA,PATÍA,1.624055556,-77.47891667,PRECIPITACIÓN,mm,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
0052077010,0240,2025-11-25T10:40:00.000,0,PUENTE PUSMEO,NARIÑO,CUMBITARA,PATÍA,1.624055556,-77.47891667,PRECIPITACIÓN,mm,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
0052077010,0240,2025-11-25T10:50:00.000,0,PUENTE PUSMEO,NARIÑO,CUMBITARA,PATÍA,1.624055556,-77.47891667,PRECIPITACIÓN,mm,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
0052077010,0240,2025-11-26T14:30:00.000,0,PUENTE PUSMEO,NARIÑO,CUMBITARA,PATÍA,1.624055556,-77.47891667,PRECIPITACIÓN,mm,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
0052077010,0232,2025-11-25T11:00:00.000,4.03,PUENTE PUSMEO,NARIÑO,CUMBITARA,PATÍA,1.624055556,-77.47891667,NIVEL MÍNIMO,mt,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
0052077010,0240,2025-11-25T11:00:00.000,0,PUENTE PUSMEO,NARIÑO,CUMBITARA,PATÍA,1.624055556,-77.47891667,PRECIPITACIÓN,mm,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
0052077010,0230,2025-11-25T11:00:00.000,4.12,PUENTE PUSMEO,NARIÑO,CUMBITARA,PATÍA,1.624055556,-77.47891667,NIVEL INSTANTANEO,mt,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
0052077010,0231,2025-11-25T11:00:00.000,4.17,PUENTE PUSMEO,NARIÑO,CUMBITARA,PATÍA,1.624055556,-77.47891667,NIVEL MÁXIMO,mt,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
0052077010,0240,2025-11-25T11:10:00.000,0,PUENTE PUSMEO,NARIÑO,CUMBITARA,PATÍA,1.624055556,-77.47891667,PRECIPITACIÓN,mm,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
0052077010,0240,2025-11-25T11:20:00.000,0,PUENTE PUSMEO,NARIÑO,CUMBITARA,PATÍA,1.624055556,-77.47891667,PRECIPITACIÓN,mm,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
0052077010,0240,2025-11-25T11:30:00.000,0,PUENTE PUSMEO,NARIÑO,CUMBITARA,PATÍA,1.624055556,-77.47891667,PRECIPITACIÓN,mm,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
0052077010,0240,2025-11-25T11:40:00.000,0,PUENTE PUSMEO,NARIÑO,CUMBITARA,PATÍA,1.624055556,-77.47891667,PRECIPITACIÓN,mm,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
0052077010,0240,2025-11-26T14:40:00.000,0,PUENTE PUSMEO,NARIÑO,CUMBITARA,PATÍA,1.624055556,-77.47891667,PRECIPITACIÓN,mm,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
0052077010,0240,2025-11-25T11:50:00.000,0,PUENTE PUSMEO,NARIÑO,CUMBITARA,PATÍA,1.624055556,-77.47891667,PRECIPITACIÓN,mm,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
0052077010,0231,2025-11-25T12:00:00.000,4.19,PUENTE PUSMEO,NARIÑO,CUMBITARA,PATÍA,1.624055556,-77.47891667,NIVEL MÁXIMO,mt,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
0052077010,0232,2025-11-26T04:00:00.000,3.55,PUENTE PUSMEO,NARIÑO,CUMBITARA,PATÍA,1.624055556,-77.47891667,NIVEL MÍNIMO,mt,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
0052077010,0230,2025-11-25T12:00:00.000,4.12,PUENTE PUSMEO,NARIÑO,CUMBITARA,PATÍA,1.624055556,-77.47891667,NIVEL INSTANTANEO,mt,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
0052077010,0232,2025-11-25T12:00:00.000,4.1,PUENTE PUSMEO,NARIÑO,CUMBITARA,PATÍA,1.624055556,-77.47891667,NIVEL MÍNIMO,mt,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
0052077010,0240,2025-11-25T12:00:00.000,0,PUENTE PUSMEO,NARIÑO,CUMBITARA,PATÍA,1.624055556,-77.47891667,PRECIPITACIÓN,mm,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
0052077010,0240,2025-11-26T04:00:00.000,0,PUENTE PUSMEO,NARIÑO,CUMBITARA,PATÍA,1.624055556,-77.47891667,PRECIPITACIÓN,mm,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
0052077010,0231,2025-11-26T04:00:00.000,3.63,PUENTE PUSMEO,NARIÑO,CUMBITARA,PATÍA,1.624055556,-77.47891667,NIVEL MÁXIMO,mt,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
0052077010,0230,2025-11-26T04:00:00.000,3.61,PUENTE PUSMEO,NARIÑO,CUMBITARA,PATÍA,1.624055556,-77.47891667,NIVEL INSTANTANEO,mt,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
0052077010,0240,2025-11-25T12:10:00.000,0,PUENTE PUSMEO,NARIÑO,CUMBITARA,PATÍA,1.624055556,-77.47891667,PRECIPITACIÓN,mm,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
0052077010,0240,2025-11-26T14:50:00.000,0,PUENTE PUSMEO,NARIÑO,CUMBITARA,PATÍA,1.624055556,-77.47891667,PRECIPITACIÓN,mm,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
0052077010,0240,2025-11-25T12:20:00.000,0,PUENTE PUSMEO,NARIÑO,CUMBITARA,PATÍA,1.624055556,-77.47891667,PRECIPITACIÓN,mm,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
0052077010,0240,2025-11-26T04:10:00.000,0,PUENTE PUSMEO,NARIÑO,CUMBITARA,PATÍA,1.624055556,-77.47891667,PRECIPITACIÓN,mm,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
0052077010,0240,2025-11-25T12:30:00.000,0,PUENTE PUSMEO,NARIÑO,CUMBITARA,PATÍA,1.624055556,-77.47891667,PRECIPITACIÓN,mm,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
0052077010,0232,2025-11-26T15:00:00.000,3.35,PUENTE PUSMEO,NARIÑO,CUMBITARA,PATÍA,1.624055556,-77.47891667,NIVEL MÍNIMO,mt,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
0052077010,0240,2025-11-26T04:20:00.000,0,PUENTE PUSMEO,NARIÑO,CUMBITARA,PATÍA,1.624055556,-77.47891667,PRECIPITACIÓN,mm,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
0052077010,0240,2025-11-25T12:40:00.000,0,PUENTE PUSMEO,NARIÑO,CUMBITARA,PATÍA,1.624055556,-77.47891667,PRECIPITACIÓN,mm,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
0052077010,0240,2025-11-25T12:50:00.000,0,PUENTE PUSMEO,NARIÑO,CUMBITARA,PATÍA,1.624055556,-77.47891667,PRECIPITACIÓN,mm,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
0052077010,0232,2025-11-25T13:00:00.000,4.03,PUENTE PUSMEO,NARIÑO,CUMBITARA,PATÍA,1.624055556,-77.47891667,NIVEL MÍNIMO,mt,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
0052077010,0240,2025-11-25T13:00:00.000,0,PUENTE PUSMEO,NARIÑO,CUMBITARA,PATÍA,1.624055556,-77.47891667,PRECIPITACIÓN,mm,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
0052077010,0230,2025-11-25T13:00:00.000,4.05,PUENTE PUSMEO,NARIÑO,CUMBITARA,PATÍA,1.624055556,-77.47891667,NIVEL INSTANTANEO,mt,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
0052077010,0231,2025-11-25T13:00:00.000,4.14,PUENTE PUSMEO,NARIÑO,CUMBITARA,PATÍA,1.624055556,-77.47891667,NIVEL MÁXIMO,mt,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
0052077010,0240,2025-11-26T04:30:00.000,0,PUENTE PUSMEO,NARIÑO,CUMBITARA,PATÍA,1.624055556,-77.47891667,PRECIPITACIÓN,mm,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
0052077010,0231,2025-11-26T15:00:00.000,3.44,PUENTE PUSMEO,NARIÑO,CUMBITARA,PATÍA,1.624055556,-77.47891667,NIVEL MÁXIMO,mt,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
0052077010,0240,2025-11-26T15:00:00.000,0,PUENTE PUSMEO,NARIÑO,CUMBITARA,PATÍA,1.624055556,-77.47891667,PRECIPITACIÓN,mm,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
0052077010,0240,2025-11-25T13:10:00.000,0,PUENTE PUSMEO,NARIÑO,CUMBITARA,PATÍA,1.624055556,-77.47891667,PRECIPITACIÓN,mm,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
0052077010,0240,2025-11-26T04:40:00.000,0,PUENTE PUSMEO,NARIÑO,CUMBITARA,PATÍA,1.624055556,-77.47891667,PRECIPITACIÓN,mm,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
0052077010,0240,2025-11-25T13:20:00.000,0,PUENTE PUSMEO,NARIÑO,CUMBITARA,PATÍA,1.624055556,-77.47891667,PRECIPITACIÓN,mm,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
0052077010,0230,2025-11-26T15:00:00.000,3.39,PUENTE PUSMEO,NARIÑO,CUMBITARA,PATÍA,1.624055556,-77.47891667,NIVEL INSTANTANEO,mt,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
0052077010,0240,2025-11-26T04:50:00.000,0,PUENTE PUSMEO,NARIÑO,CUMBITARA,PATÍA,1.624055556,-77.47891667,PRECIPITACIÓN,mm,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
0052077010,0240,2025-11-25T13:30:00.000,0,PUENTE PUSMEO,NARIÑO,CUMBITARA,PATÍA,1.624055556,-77.47891667,PRECIPITACIÓN,mm,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
0052077010,0240,2025-11-26T05:00:00.000,0,PUENTE PUSMEO,NARIÑO,CUMBITARA,PATÍA,1.624055556,-77.47891667,PRECIPITACIÓN,mm,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
0052077010,0240,2025-11-25T13:40:00.000,0,PUENTE PUSMEO,NARIÑO,CUMBITARA,PATÍA,1.624055556,-77.47891667,PRECIPITACIÓN,mm,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
0052077010,0230,2025-11-26T05:00:00.000,3.63,PUENTE PUSMEO,NARIÑO,CUMBITARA,PATÍA,1.624055556,-77.47891667,NIVEL INSTANTANEO,mt,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
0052077010,0232,2025-11-26T05:00:00.000,3.57,PUENTE PUSMEO,NARIÑO,CUMBITARA,PATÍA,1.624055556,-77.47891667,NIVEL MÍNIMO,mt,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
0052077010,0240,2025-11-25T13:50:00.000,0,PUENTE PUSMEO,NARIÑO,CUMBITARA,PATÍA,1.624055556,-77.47891667,PRECIPITACIÓN,mm,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
0052077010,0231,2025-11-26T05:00:00.000,3.67,PUENTE PUSMEO,NARIÑO,CUMBITARA,PATÍA,1.624055556,-77.47891667,NIVEL MÁXIMO,mt,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
0052077010,0231,2025-11-25T14:00:00.000,4.06,PUENTE PUSMEO,NARIÑO,CUMBITARA,PATÍA,1.624055556,-77.47891667,NIVEL MÁXIMO,mt,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
0052077010,0230,2025-11-25T14:00:00.000,3.96,PUENTE PUSMEO,NARIÑO,CUMBITARA,PATÍA,1.624055556,-77.47891667,NIVEL INSTANTANEO,mt,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
0052077010,0240,2025-11-25T14:00:00.000,0,PUENTE PUSMEO,NARIÑO,CUMBITARA,PATÍA,1.624055556,-77.47891667,PRECIPITACIÓN,mm,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
0052077010,0232,2025-11-25T14:00:00.000,3.95,PUENTE PUSMEO,NARIÑO,CUMBITARA,PATÍA,1.624055556,-77.47891667,NIVEL MÍNIMO,mt,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
0052077010,0240,2025-11-25T14:10:00.000,0,PUENTE PUSMEO,NARIÑO,CUMBITARA,PATÍA,1.624055556,-77.47891667,PRECIPITACIÓN,mm,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
0052077010,0240,2025-11-26T05:10:00.000,0,PUENTE PUSMEO,NARIÑO,CUMBITARA,PATÍA,1.624055556,-77.47891667,PRECIPITACIÓN,mm,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
0052077010,0240,2025-11-25T14:30:00.000,0,PUENTE PUSMEO,NARIÑO,CUMBITARA,PATÍA,1.624055556,-77.47891667,PRECIPITACIÓN,mm,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
0052077010,0240,2025-11-25T14:40:00.000,0,PUENTE PUSMEO,NARIÑO,CUMBITARA,PATÍA,1.624055556,-77.47891667,PRECIPITACIÓN,mm,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
0052077010,0240,2025-11-26T05:20:00.000,0,PUENTE PUSMEO,NARIÑO,CUMBITARA,PATÍA,1.624055556,-77.47891667,PRECIPITACIÓN,mm,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
0052077010,0240,2025-11-25T14:50:00.000,0,PUENTE PUSMEO,NARIÑO,CUMBITARA,PATÍA,1.624055556,-77.47891667,PRECIPITACIÓN,mm,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
0052077010,0240,2025-11-26T05:30:00.000,0,PUENTE PUSMEO,NARIÑO,CUMBITARA,PATÍA,1.624055556,-77.47891667,PRECIPITACIÓN,mm,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
0052077010,0240,2025-11-26T05:40:00.000,0,PUENTE PUSMEO,NARIÑO,CUMBITARA,PATÍA,1.624055556,-77.47891667,PRECIPITACIÓN,mm,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
0052077010,0240,2025-11-25T15:00:00.000,0,PUENTE PUSMEO,NARIÑO,CUMBITARA,PATÍA,1.624055556,-77.47891667,PRECIPITACIÓN,mm,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
0052077010,0231,2025-11-25T15:00:00.000,3.99,PUENTE PUSMEO,NARIÑO,CUMBITARA,PATÍA,1.624055556,-77.47891667,NIVEL MÁXIMO,mt,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
0052077010,0232,2025-11-25T15:00:00.000,3.87,PUENTE PUSMEO,NARIÑO,CUMBITARA,PATÍA,1.624055556,-77.47891667,NIVEL MÍNIMO,mt,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
0052077010,0230,2025-11-25T15:00:00.000,3.91,PUENTE PUSMEO,NARIÑO,CUMBITARA,PATÍA,1.624055556,-77.47891667,NIVEL INSTANTANEO,mt,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
0052077010,0240,2025-11-25T15:10:00.000,0,PUENTE PUSMEO,NARIÑO,CUMBITARA,PATÍA,1.624055556,-77.47891667,PRECIPITACIÓN,mm,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
0052077010,0240,2025-11-25T15:20:00.000,0,PUENTE PUSMEO,NARIÑO,CUMBITARA,PATÍA,1.624055556,-77.47891667,PRECIPITACIÓN,mm,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
0052077010,0240,2025-11-26T05:50:00.000,0,PUENTE PUSMEO,NARIÑO,CUMBITARA,PATÍA,1.624055556,-77.47891667,PRECIPITACIÓN,mm,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
