municipio,vereda,coordenada_x,coordenada_y,latitud,longitud,altura,cuenca_hidrogr_fica,fen_meno_natural,n_mero_informe,fecha_reporte,enlace_a_reporte
Belén,Casco urbano,4552143,1734931,1.596966,-77.024612,2580,Río Mayo,Deslizamiento,651,2018-05-11T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/CONTROL-Y-MONITOREO-BELEN-3-DE-MAYO-2018.pdf', 'description': 'Informe'}"
El Rosario,Río Grande,4517792,1744507,1.682757,-77.332918,561,Río Patía,Inundación,759,2017-09-28T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/Informe-Tecnico-El-Rosario-14-de-sep-2017.pdf', 'description': 'Informe'}"
San Pedro de Cartago,Casco urbano,4541693,1729953,1.551841,-77.11827,2074,Río Juanambú,Deslizamiento,1637,2017-08-17T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/CONTROL-Y-MONITOREO-CARTAGO-17-DE-AGOSTO-DEL-2017.pdf', 'description': 'Informe'}"
San Pedro de Cartago,Casco urbano,4541797,1730007,1.55233,-77.117338,2065,Río Juanambú,Deslizamiento,1637,2017-08-17T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/CONTROL-Y-MONITOREO-CARTAGO-17-DE-AGOSTO-DEL-2017.pdf', 'description': 'Informe'}"
Belén,Casco urbano,4553166,1734991,1.597526,-77.015435,2473,Río Mayo,"Procesos erosivos, grietas",475,2017-07-11T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/Informe-Tecnico-Belen-2017.pdf', 'description': 'Informe'}"
Belén,Casco urbano,4553226,1734983,1.597455,-77.014897,2466,Río Mayo,Deslizamiento,475,2017-07-11T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/Informe-Tecnico-Belen-2017.pdf', 'description': 'Informe'}"
Belén,Casco urbano,4552143,1734931,1.596966,-77.024612,2580,Río Mayo,Deslizamiento,475,2017-07-11T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/Informe-Tecnico-Belen-2017.pdf', 'description': 'Informe'}"
La Unión,Casco urbano,4540273,1734544,1.59326,-77.13109,1830,Río Mayo,Deslizamiento,474,2017-07-11T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/Informe-Tecnico-La-Union-29-de-Julio-2017.pdf', 'description': 'Informe'}"
San Bernardo,Sabanetas,4551790,1725686,1.513493,-77.027621,2246,Río Juanambú,Deslizamiento,653,2017-04-17T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/ConceptoTecnico-San-Bernardo-11-abril-2017.pdf', 'description': 'Informe'}"
La Cruz,Tajumbina,4560253,1732320,1.573533,-76.951805,2605,Río Mayo,Deslizamiento,570,2016-11-09T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/Informe-Tecnico-La-Cruz-Tajumbina-9-de-Noviembre-2016.pdf', 'description': 'Informe'}"
San Bernardo,Los Alpes,4549986,1725852,1.514961,-77.043807,2041,Río Juanambú,Deslizamiento,1461,2016-10-25T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/Concepto-Tecnico-1461-San-Bernardo-2016.pdf', 'description': 'Informe'}"
San Bernardo,Los Alpes,4549986,1725852,1.514961,-77.043807,2041,Río Juanambú,Deslizamiento,516,2016-10-19T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/Informe-Tecnico-516-San-Bernardo-2016.pdf', 'description': 'Informe'}"
San Pablo,La Chorrera,4550770,1744759,1.685671,-77.037108,1839,Río Mayo,Deslizamiento,184,2014-05-19T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/INFORME-184-VISITA-TECNICA-A-MPIO-DE-SAN-PABLO-Vereda-la-Chorrera-2014.pdf', 'description': 'Informe'}"
San Pablo,La Chorrera,4550795,1744881,1.686773,-77.036886,1839,Río Mayo,Deslizamiento rotacional,184,2014-05-19T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/INFORME-184-VISITA-TECNICA-A-MPIO-DE-SAN-PABLO-Vereda-la-Chorrera-2014.pdf', 'description': 'Informe'}"
San Pablo,La Chorrera,4550411,1745043,1.688229,-77.040334,2112,Río Mayo,Deslizamiento traslacional,184,2014-05-19T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/INFORME-184-VISITA-TECNICA-A-MPIO-DE-SAN-PABLO-Vereda-la-Chorrera-2014.pdf', 'description': 'Informe'}"
San Pablo,La Chorrera,4550541,1744783,1.685884,-77.039163,1930,Río Mayo,Caída de piedra,184,2014-05-19T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/INFORME-184-VISITA-TECNICA-A-MPIO-DE-SAN-PABLO-Vereda-la-Chorrera-2014.pdf', 'description': 'Informe'}"
San Pablo,La Chorrera,4550649,1744610,1.684324,-77.038191,1875,Río Mayo,Deslizamiento rotacional,184,2014-05-19T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/INFORME-184-VISITA-TECNICA-A-MPIO-DE-SAN-PABLO-Vereda-la-Chorrera-2014.pdf', 'description': 'Informe'}"
San Lorenzo,Casco urbano,4531064,1724763,1.504805,-77.213518,2070,Río Juanambú,Caída de banca,449,2013-10-17T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/INFORME-449-VISITA-MUNICIPIO-DE-SAN-LORENZO-2013.pdf', 'description': 'Informe'}"
San Lorenzo,El Cofre,4531383,1726271,1.518423,-77.210683,2221,Río Juanambú,Deslizamiento,449,2013-10-17T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/INFORME-449-VISITA-MUNICIPIO-DE-SAN-LORENZO-2013.pdf', 'description': 'Informe'}"
San Lorenzo,El Guabo,4526624,1731615,1.566572,-77.253461,1842,Río Juanambú,Deslizamiento,449,2013-10-17T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/INFORME-449-VISITA-MUNICIPIO-DE-SAN-LORENZO-2013.pdf', 'description': 'Informe'}"
Belén,Casco urbano,4553301,1734929,1.596969,-77.014223,2482,Río Mayo,Deslizamiento,387,2013-09-24T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/INFORME-387-VISITA-TECNICA-MUNICIPIO-DE-BELEN-ACOMPANAMIENTO-DAGRD-2013.pdf', 'description': 'Informe'}"
Belén,Casco urbano,4553265,1734988,1.597501,-77.014547,2502,Río Mayo,Deslizamiento,387,2013-09-24T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/INFORME-387-VISITA-TECNICA-MUNICIPIO-DE-BELEN-ACOMPANAMIENTO-DAGRD-2013.pdf', 'description': 'Informe'}"
La Unión,Casco urbano,4540674,1735296,1.600055,-77.127506,1773,Río Mayo,Deslizamiento,309,2013-08-09T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/INFORME-309-VISITA-TECNICA-MUNICIPIO-DE-LA-UNION-2013.pdf', 'description': 'Informe'}"
La Unión,Casco urbano,4540139,1734658,1.594286,-77.132294,1779,Río Mayo,Deslizamiento,309,2013-08-09T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/INFORME-309-VISITA-TECNICA-MUNICIPIO-DE-LA-UNION-2013.pdf', 'description': 'Informe'}"
La Cruz,Casco urbano,4558437,1735298,1.60039,-76.96815,2370,Río Mayo,Erosión,250,2013-07-10T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/INFORME-250-VISITA-TECNICA-LA-CRUZ-PUENTE-FENELON-ORDONEZ-2013.pdf', 'description': 'Informe'}"
San Bernardo,Casco urbano,4551523,1728801,1.541611,-77.030068,2192,Río Juanambú,Deslizamiento,738,2012-11-01T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/IT-738-Sambernardo-B.-la-Vega-Quebrada-la-Minga-2012.pdf', 'description': 'Informe'}"
San Bernardo,Casco urbano,4549863,1725872,1.515139,-77.044911,2056,Río Juanambú,Deslizamiento,739,2012-11-01T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/IT-739-Sambernardo-B.Guadalupe-Quebrada-el-Rollo-2012.pdf', 'description': 'Informe'}"
San Bernardo,Casco urbano,4549527,1725649,1.51312,-77.047921,1998,Río Juanambú,Deslizamiento,740,2012-11-01T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/IT-740-Sambernardo-B.jardin-Quebrada-sanbernardo-2012.pdf', 'description': 'Informe'}"
San Bernardo,Mirador La Playa,4549458,1726028,1.516541,-77.048547,1982,Río Juanambú,Deslizamiento,1,2012-03-14T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/2012_03_16_Informe-SM_01-2012_Visita-MSan-Bernardo_MiradorLaPlaya-2012.pdf', 'description': 'Informe'}"
San Bernardo,Casco urbano,4549495,1725874,1.515151,-77.048212,1964,Río Juanambú,Deslizamiento,2,2011-02-14T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/INFORME-002-AREA-INESTABLE-QUEBRADA-SAN-BERNARDO-MUNICIPIO-DE-SAN-BERNARDO-2011.pdf', 'description': 'Informe'}"
San Bernardo,Mirador La Playa,4549364,1726226,1.518327,-77.049393,2067,Río Juanambú,Deslizamiento,146,2010-12-30T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/INFORME-AREA-INESTABLE-MIRADOR-LA-PLAYA-MUNICIPIO-DE-SAN-BERNARDO-2010.pdf', 'description': 'Informe'}"
Leiva,El Palmar,4515982,1774771,1.955841,-77.349806,1259,Río Patía,Hundimiento de banca,135,2010-11-25T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/INFORME-135-MUNICIPIO-DE-LEIVA-2010.pdf', 'description': 'Informe'}"
Colón,La Primavera,4551464,1741935,1.660188,-77.03083,1738,Río Mayo,Deslizamiento traslacional,661,2009-10-19T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/S-Y-M-661-AMENAZAS-VEREDA-VILLA-NUEVA-MUNICIPIO-DE-GENOVA-2009.pdf', 'description': 'Informe'}"
Colón,Guaitarilla,4551330,1742066,1.661369,-77.032034,1738,Río Mayo,Deslizamiento traslacional,661,2009-10-19T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/S-Y-M-661-AMENAZAS-VEREDA-VILLA-NUEVA-MUNICIPIO-DE-GENOVA-2009.pdf', 'description': 'Informe'}"
Colón,Guaitarilla,4550318,1742660,1.6667130000000001,-77.041124,1655,Río Mayo,Deslizamiento traslacional,661,2009-10-19T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/S-Y-M-661-AMENAZAS-VEREDA-VILLA-NUEVA-MUNICIPIO-DE-GENOVA-2009.pdf', 'description': 'Informe'}"
Colón,Bellavista,4549317,1742766,1.667651,-77.050107,1541,Río Mayo,Deslizamiento traslacional,661,2009-10-19T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/S-Y-M-661-AMENAZAS-VEREDA-VILLA-NUEVA-MUNICIPIO-DE-GENOVA-2009.pdf', 'description': 'Informe'}"
La Cruz,La Estancia,4558639,1734202,1.590498,-76.966319,2461,Río Mayo,Deslizamiento,238,2008-07-07T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/INFORME-238-DESL-VEREDA-LA-ESTANCIA-AFECTACION-TUBERIA-ACUEDUCTO-LA-CRUZ-2008.pdf', 'description': 'Informe'}"
San Bernardo,Casco urbano,4549782,1725834,1.514795,-77.045637,2110,Río Juanambú,Deslizamiento,239,2008-07-07T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/IT-239-Barrio-Villa-Hermosa-San-Bernardo-2008.pdf', 'description': 'Informe'}"
La Cruz,Moncayo,4563321,1734013,1.588872,-76.924307,2227,Río Mayo,Deslizamiento,31,2008-03-18T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/INFORME-031-AREA-INESTABLE-VEREDA-MONCAYO-LA-CRUZ-MARZO-2008.pdf', 'description': 'Informe'}"
Belén,Casco urbano,4553215,1734925,1.596931,-77.014995,2475,Río Mayo,Deslizamiento,745,2007-08-14T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/INFORME-No.-745.-AREAS-INESTABLES-BELEN-2007.pdf', 'description': 'Informe'}"
